time,dTWC_dt,E_src,P_sink,residual,drift_pct
1980-02-23 06:00:00,-1324153216.0,-17069750272.0,17973032960.0,420870144.0,2.341675692336793
1980-02-23 12:00:00,-376001216.0,-17655894016.0,17576464384.0,455430144.0,2.591136272062667
1980-02-23 18:00:00,295675968.0,-17872683008.0,17483227136.0,93779968.0,0.5363996433295551
1980-02-24 00:00:00,233819456.0,-16817479680.0,16956146688.0,-372486144.0,-2.196761745778075
1980-02-24 06:00:00,-61333856.0,-16742411264.0,16520668160.0,283076608.0,1.713469487180838
1980-02-24 12:00:00,441320832.0,-17591511040.0,16966919168.0,183271424.0,1.080169134922586
1980-02-24 18:00:00,735044032.0,-17995464704.0,17078024192.0,182396928.0,1.0680212532164095
1980-02-25 00:00:00,930425472.0,-16919115776.0,16236475392.0,-247785472.0,-1.5261038249846288
1980-02-25 06:00:00,684772544.0,-16930734080.0,16117885952.0,128075776.0,0.7946189492928359
1980-02-25 12:00:00,708703104.0,-18016638976.0,17353478144.0,-45541376.0,-0.26243370707644575
1980-02-25 18:00:00,482362496.0,-18538143744.0,18137190400.0,-81410048.0,-0.44885699606483703
1980-02-26 00:00:00,132515352.0,-17396158464.0,17730078720.0,-466436096.0,-2.630761562687523
1980-02-26 06:00:00,-443561600.0,-17289979904.0,17612408832.0,121133056.0,0.6877710888695319
1980-02-26 12:00:00,-2254444.5,-18279288832.0,17857212416.0,424331264.0,2.3762458222191536
1980-02-26 18:00:00,764950528.0,-18759436288.0,17720352768.0,274132992.0,1.5469951167960856
1980-02-27 00:00:00,925788352.0,-17496528896.0,16959728640.0,-388987904.0,-2.2935974522762175
1980-02-27 06:00:00,738308672.0,-17269987328.0,16104798208.0,426880000.0,2.6506386139501514
1980-02-27 12:00:00,1472896000.0,-17994528768.0,16425925632.0,95707136.0,0.5826590120044688
1980-02-27 18:00:00,1290653056.0,-18303330304.0,17261682688.0,-249005056.0,-1.4425306066661951
1980-02-28 00:00:00,450603776.0,-16991784960.0,17360373760.0,-819192832.0,-4.718751124399755
1980-02-28 06:00:00,-675219776.0,-16669160448.0,17264740352.0,79640576.0,0.46129031990205516
1980-02-28 12:00:00,-237202160.0,-17497737216.0,17336899584.0,398039040.0,2.295906705068218
1980-02-28 18:00:00,414551584.0,-18054152192.0,17440010240.0,199589888.0,1.1444367592297928
1980-03-01 00:00:00,536417312.0,-17023510528.0,16821433344.0,-334340096.0,-1.9875838709027434
1980-03-01 06:00:00,148098224.0,-16849646592.0,16566525952.0,135022592.0,0.8150326289966627
1980-03-01 12:00:00,384803456.0,-17703835648.0,17200392192.0,118640640.0,0.6897554350835119
1980-03-01 18:00:00,499302112.0,-18228291584.0,17621442560.0,107546624.0,0.6103167980363124
1980-03-02 00:00:00,475690112.0,-17075936256.0,17089253376.0,-489007104.0,-2.861488991009738
1980-03-02 06:00:00,-99740424.0,-16876732416.0,16721786880.0,254686208.0,1.5230800980044543
1980-03-02 12:00:00,556722048.0,-17707948032.0,16864380928.0,286844928.0,1.7008921301329847
1980-03-02 18:00:00,693051392.0,-18050670592.0,17518759936.0,-161140736.0,-0.9198181640063773
1980-03-03 00:00:00,117032992.0,-16587267072.0,17117939712.0,-647705600.0,-3.7837824580369688
1980-03-03 06:00:00,-503662720.0,-16411950080.0,16595097600.0,320515072.0,1.9313840733301864
1980-03-03 12:00:00,172565504.0,-17455378432.0,16943001600.0,339812352.0,2.0056207277935925
1980-03-03 18:00:00,472257952.0,-18004396032.0,17607882752.0,-75745280.0,-0.4301782392968083
1980-03-04 00:00:00,41796452.0,-16920920064.0,17352613888.0,-473490432.0,-2.7286403942142505
1980-03-04 06:00:00,-164185488.0,-17011307520.0,16675604480.0,499888128.0,2.997721183658105
1980-03-04 12:00:00,658475264.0,-17940822016.0,17004026880.0,278320128.0,1.6367895085331694
1980-03-04 18:00:00,1071538560.0,-18287233024.0,17123290112.0,92404736.0,0.5396435813187722
1980-03-05 00:00:00,898888384.0,-16936797184.0,16561108992.0,-523200512.0,-3.1592118151793875
1980-03-05 06:00:00,324542560.0,-16709189632.0,16232535040.0,152112128.0,0.9370817782014164
1980-03-05 12:00:00,664413056.0,-17467383808.0,16620873728.0,182096896.0,1.0955915975297636
1980-03-05 18:00:00,684099008.0,-17585942528.0,17136461824.0,-234617856.0,-1.3691149223780397
1980-03-06 00:00:00,48077392.0,-16373561344.0,16831563776.0,-506080256.0,-3.0067334368635197
1980-03-06 06:00:00,-294621440.0,-16376509440.0,16277033984.0,394096640.0,2.421182141582976
1980-03-06 12:00:00,414901408.0,-17300824064.0,16655734784.0,230188032.0,1.3820346864620199
1980-03-06 18:00:00,442684704.0,-17628553216.0,17418768384.0,-232900608.0,-1.3370670237163882
1980-03-07 00:00:00,-230447328.0,-16436160512.0,17200596992.0,-533989376.0,-3.104481642400892
1980-03-07 06:00:00,-699455168.0,-16410572800.0,16828697600.0,281330688.0,1.6717317922451704
1980-03-07 12:00:00,-199534352.0,-17228374016.0,17282152448.0,145756160.0,0.8433912409843822
1980-03-07 18:00:00,-434503808.0,-17316972544.0,18173063168.0,-421586944.0,-2.31984525725058
1980-03-08 00:00:00,-1180278784.0,-15996677120.0,17509648384.0,-332692480.0,-1.9000523180351718
1980-03-08 06:00:00,-1172108288.0,-15827674112.0,16554159104.0,445623296.0,2.6919113994278545
1980-03-08 12:00:00,-335292480.0,-16782978048.0,16793108480.0,325161984.0,1.9362822814326273
1980-03-08 18:00:00,-61891680.0,-17259022336.0,17311657984.0,9256960.0,0.05347240575429335
1980-03-09 00:00:00,-180999136.0,-16058475520.0,16671767552.0,-432292864.0,-2.592963599400357
1980-03-09 06:00:00,-527149280.0,-15937602560.0,16064196608.0,400555008.0,2.4934643030982504
1980-03-09 12:00:00,299499584.0,-16783464448.0,16153609216.0,330355712.0,2.0450891660347073
1980-03-09 18:00:00,638415488.0,-17233717248.0,16642264064.0,-46962688.0,-0.2821892971977782
1980-03-10 00:00:00,272266624.0,-16083203072.0,16289444864.0,-478508032.0,-2.9375343112981853
1980-03-10 06:00:00,-81162280.0,-16044546048.0,15760817152.0,364891136.0,2.31517904484855
1980-03-10 12:00:00,533006496.0,-16758932480.0,16035741696.0,190184448.0,1.1860034391015424
1980-03-10 18:00:00,572242304.0,-17008108544.0,16676872192.0,-241005568.0,-1.4451484980235796
